"V1","V2","V3","V4","V5","V6","V7","V8","V9","lon","lat","address"
53524,"VACANZA @ EAST","VACANZA @ EAST LENGKONG TUJOH Singapore",14,"Non-landed Properties","2",2300,"800 to 900","18-Nov","103.9146479","1.3291534","48 lengkong tujoh, singapore 417395"
53525,"SIMSVILLE","SIMSVILLE GEYLANG EAST AVENUE 2 Singapore",14,"Non-landed Properties","2",2700,"900 to 1000","18-Nov","103.8887681","1.3169451","6 geylang east ave 2, singapore 389756"
53526,"AVA TOWERS","AVA TOWERS AVA ROAD Singapore",12,"Non-landed Properties","3",3100,"1200 to 1300","18-Nov","103.8517717","1.3222497","10 ava rd, singapore 329949"
53527,"REGAL COURT","REGAL COURT KIM KEAT ROAD Singapore",12,"Non-landed Properties","2",2350,"900 to 1000","18-Nov","103.852987","1.3245448","17 kim keat rd, singapore 328837"
53528,"NOVENA COURT","NOVENA COURT JALAN NOVENA BARAT Singapore",11,"Non-landed Properties","na*",2400,"800 to 900","18-Nov","103.8420506","1.3226387","2 jln novena barat, singapore 308603"
53529,"KEMBANGAN SUITES","KEMBANGAN SUITES JALAN MASJID Singapore",14,"Non-landed Properties","2",2100,"500 to 600","18-Nov","103.9124411","1.3200343","16 jln masjid, singapore 418941"
53530,"WATER PLACE","WATER PLACE TANJONG RHU ROAD Singapore",15,"Non-landed Properties","3",3700,"1200 to 1300","18-Nov","103.8723979","1.2967295","171 tg rhu rd, singapore 436931"
53531,"AVA TOWERS","AVA TOWERS AVA ROAD Singapore",12,"Non-landed Properties","3",2600,"1200 to 1300","18-Nov","103.8517717","1.3222497","10 ava rd, singapore 329949"
53532,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT LORONG 41 GEYLANG Singapore",14,"Non-landed Properties","1",2790,"600 to 700","18-Nov","103.8913289","1.3158752","lor 41 geylang, singapore"
53533,"SOLEIL @ SINARAN","SOLEIL @ SINARAN SINARAN DRIVE Singapore",11,"Non-landed Properties","na*",2700,"400 to 500","18-Nov","103.8453222","1.3194273","sinaran dr, singapore"
53534,"IRESIDENCES","IRESIDENCES IRRAWADDY ROAD Singapore",12,"Non-landed Properties","2",3600,"1000 to 1100","18-Nov","103.8456393","1.3252565","20 irrawaddy rd, singapore 329550"
53535,"SEVENTY SAINT PATRICK'S","SEVENTY SAINT PATRICK'S ST. PATRICK'S ROAD Singapore",15,"Non-landed Properties","3",3800,"1100 to 1200","18-Nov","103.9152417","1.3078874","70 st patrick's rd, singapore 424175"
53536,"STUDIO8","STUDIO8 JALAN AYER Singapore",14,"Non-landed Properties","1",1800,"400 to 500","18-Nov","103.8729515","1.311182","6 jln ayer, singapore 389143"
53537,"PARC HAVEN","PARC HAVEN LORONG LIMAU Singapore",12,"Non-landed Properties","1",2000,"700 to 800","18-Nov","103.8546374","1.324316","14 lor limau, singapore 328741"
53538,"LAGUNA PARK","LAGUNA PARK MARINE PARADE ROAD Singapore",15,"Non-landed Properties","na*",2500,"1400 to 1500","18-Nov","103.9293002","1.3090605","5000a marine parade rd, singapore 449284"
53539,"WING FONG COURT","WING FONG COURT LORONG 14 GEYLANG Singapore",14,"Non-landed Properties","2",2000,"800 to 900","18-Nov","103.8788316","1.3118212","10 lor 14 geylang, singapore 398922"
53540,"ST FRANCIS LODGE","ST FRANCIS LODGE ST. FRANCIS ROAD Singapore",12,"Non-landed Properties","2",2300,"1200 to 1300","18-Nov","103.8640968","1.3249534","98 st francis rd, st francis lodge, singapore 328074"
53541,"OLEANDER TOWERS","OLEANDER TOWERS LORONG 1 TOA PAYOH Singapore",12,"Non-landed Properties","4",3900,"1400 to 1500","18-Nov","103.8439982","1.3332034","lor 1 toa payoh, singapore"
53542,"CENTRA RESIDENCE","CENTRA RESIDENCE LORONG 7 GEYLANG Singapore",14,"Non-landed Properties","1",1700,"400 to 500","18-Nov","103.8760234","1.3128163","8 lor 7 geylang, singapore 388792"
53543,"NEWTON ONE","NEWTON ONE NEWTON ROAD Singapore",11,"Non-landed Properties","3",7000,"1800 to 1900","18-Nov","103.8394114","1.3140212","1 newton rd, singapore 307943"
53544,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT LORONG 41 GEYLANG Singapore",14,"Non-landed Properties","4",4530,"1300 to 1400","18-Nov","103.8913289","1.3158752","lor 41 geylang, singapore"
53545,"NEWTON 18","NEWTON 18 NEWTON ROAD Singapore",11,"Non-landed Properties","2",3500,"1000 to 1100","18-Nov","103.8412283","1.3144162","18 newton rd, singapore 307989"
53546,"KATONG REGENCY","KATONG REGENCY TANJONG KATONG ROAD Singapore",15,"Non-landed Properties","1",2500,"500 to 600","18-Nov","103.8946407","1.3147403","13 tanjong katong rd, 17, singapore 436952"
53547,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT CHANGI ROAD Singapore",14,"Non-landed Properties","na*",2500,"900 to 1000","18-Nov","103.9085841","1.3182725","changi rd, singapore"
53548,"KURAU COURT","KURAU COURT TELOK KURAU ROAD Singapore",15,"Non-landed Properties","na*",1900,"800 to 900","18-Nov","103.9112044","1.312095","201 telok kurau rd, singapore 423910"
53549,"R MAISON","R MAISON SOMMERVILLE WALK Singapore",13,"Non-landed Properties","2",2550,"900 to 1000","18-Nov","103.8699415","1.3433699","1 sommerville walk, singapore 357699"
53550,"OCEAN PARK","OCEAN PARK EAST COAST ROAD Singapore",15,"Non-landed Properties","na*",5000,"2100 to 2200","18-Nov","103.9183785","1.3084479","528 e coast rd, singapore 458965"
53551,"PRESTIGE HEIGHTS","PRESTIGE HEIGHTS BALESTIER ROAD Singapore",12,"Non-landed Properties","2",2100,"500 to 600","18-Nov","103.8522975","1.3251048","348 balestier rd, singapore 329778"
53552,"SUITES 28","SUITES 28 LORONG 30 GEYLANG Singapore",14,"Non-landed Properties","1",1700,"400 to 500","18-Nov","103.8860985","1.3126439","28 lor 30 geylang, singapore 398361"
53553,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT KIM KEAT LANE Singapore",12,"Non-landed Properties","3",2400,"900 to 1000","18-Nov","103.8538639","1.3253519","60 kim keat rd, singapore 328827"
53554,"WING FONG COURT","WING FONG COURT LORONG 14 GEYLANG Singapore",14,"Non-landed Properties","2",2600,"1000 to 1100","18-Nov","103.8788316","1.3118212","10 lor 14 geylang, singapore 398922"
53555,"KEMBANGAN PLAZA","KEMBANGAN PLAZA JALAN MASJID Singapore",14,"Non-landed Properties","na*",2200,"700 to 800","18-Nov","103.9127199","1.320443","singapore"
53556,"EUHABITAT","EUHABITAT JALAN EUNOS Singapore",14,"Non-landed Properties","1",2250,"800 to 900","18-Nov","103.9065485","1.3279129","212 jln. eunos, singapore 419537"
53557,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT LORONG 41 GEYLANG Singapore",14,"Non-landed Properties","2",4310,"2400 to 2500","18-Nov","103.8913289","1.3158752","lor 41 geylang, singapore"
53558,"ATRIUM RESIDENCES","ATRIUM RESIDENCES LORONG 28 GEYLANG Singapore",14,"Non-landed Properties","3",3088,"1000 to 1100","18-Nov","103.8858951","1.3133109","1 lorong 28 geylang, singapore 398406 lor 28 geylang, singapore 398406"
53559,"PARK EAST","PARK EAST JALAN TUA KONG Singapore",15,"Non-landed Properties","3",2800,"1200 to 1300","18-Nov","103.9250261","1.3180564","69 - 73 jln tua kong, singapore 457266"
53560,"WING FONG MANSIONS","WING FONG MANSIONS LORONG 14 GEYLANG Singapore",14,"Non-landed Properties","3",2100,"1200 to 1300","18-Nov","103.8791364","1.3105135","wing fong mansion, 12 lorong 14 geylang (s)398924, singapore 398924"
53561,"VISTA RESIDENCES","VISTA RESIDENCES JALAN DATOH Singapore",12,"Non-landed Properties","4",4450,"1400 to 1500","18-Nov","103.8432724","1.3284349","26-28 jln datoh, singapore 329425"
53562,"AXIS @ SIGLAP","AXIS @ SIGLAP EAST COAST TERRACE Singapore",15,"Non-landed Properties","2",2400,"700 to 800","18-Nov","103.9239097","1.3118074","59 east coast terrace singapore 458950 e coast terrace, singapore 458950"
53563,"SMART SUITES","SMART SUITES SIMS AVENUE Singapore",14,"Non-landed Properties","2",2000,"400 to 500","18-Nov","103.8838203","1.3151489","302 sims ave, singapore 387516"
53564,"THE PARK VALE","THE PARK VALE PARK VALE Singapore",11,"Non-landed Properties","na*",3300,"1400 to 1500","18-Nov","103.8108942","1.3301648","park vale, singapore"
53565,"DUNEARN REGENCY","DUNEARN REGENCY DUNEARN ROAD Singapore",11,"Non-landed Properties","2",2300,"600 to 700","18-Nov","103.8104394","1.3245419","404 dunearn rd, singapore 289609"
53566,"WATERBANK AT DAKOTA","WATERBANK AT DAKOTA DAKOTA CRESCENT Singapore",14,"Non-landed Properties","1",2250,"400 to 500","18-Nov","103.8880277","1.3067967","72 dakota cres, singapore 399942"
53567,"ASCENT @ 456","ASCENT @ 456 BALESTIER ROAD Singapore",12,"Non-landed Properties","3",2400,"600 to 700","18-Nov","103.8484326","1.3265735","456 balestier rd, singapore 329832"
53568,"SIMS RESIDENCES","SIMS RESIDENCES LORONG 39 GEYLANG Singapore",14,"Non-landed Properties","3",3700,"1600 to 1700","18-Nov","103.8908956","1.316056","8 lor 39 geylang, singapore 387882"
53569,"EAST GROVE","EAST GROVE EAST COAST ROAD Singapore",15,"Non-landed Properties","3",2450,"900 to 1000","18-Nov","103.9126906","1.3090566","e coast rd, singapore"
53570,"RESIDENCES @ EVELYN","RESIDENCES @ EVELYN EVELYN ROAD Singapore",11,"Non-landed Properties","3",3000,"1500 to 1600","18-Nov","103.8394368","1.3155965","13 15&17evelyn road, singapore 309311"
53571,"TAN TONG MENG TOWER","TAN TONG MENG TOWER THOMSON ROAD Singapore",11,"Non-landed Properties","4",4600,">3000","18-Nov","103.8417408","1.3279313","370 thomson rd, singapore"
53572,"BLOSSOM VIEW","BLOSSOM VIEW LORONG 26 GEYLANG Singapore",14,"Non-landed Properties","na*",2600,"900 to 1000","18-Nov","103.8868615","1.3151384","26 lor 31 geylang, singapore"
53573,"GLOBAL VILLE","GLOBAL VILLE JALAN RAJA UDANG Singapore",12,"Non-landed Properties","2",2300,"800 to 900","18-Nov","103.8425941","1.3276142","20 jln raja udang, singapore 329192"
53574,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT CHANGI ROAD Singapore",14,"Non-landed Properties","na*",2100,"1000 to 1100","18-Nov","103.9085841","1.3182725","changi rd, singapore"
53575,"FLAMINGO VALLEY","FLAMINGO VALLEY SIGLAP ROAD Singapore",15,"Non-landed Properties","na*",2000,"500 to 600","18-Nov","103.9227057","1.3178452","460-480 siglap rd, singapore 455934"
53576,"ST FRANCIS LODGE","ST FRANCIS LODGE ST. FRANCIS ROAD Singapore",12,"Non-landed Properties","2",2800,"1200 to 1300","18-Nov","103.8640968","1.3249534","98 st francis rd, st francis lodge, singapore 328074"
53577,"THE ESTA","THE ESTA AMBER GARDENS Singapore",15,"Non-landed Properties","4",4900,"1500 to 1600","18-Nov","103.900035","1.3019743","31 33 35 37, 39 amber gardens, singapore 439968"
53578,"COTE D'AZUR","COTE D'AZUR MARINE PARADE ROAD Singapore",15,"Non-landed Properties","2",3400,"1100 to 1200","18-Nov","103.9039919","1.3012096","66 marine parade rd, singapore 449301"
53579,"MANDARIN GARDENS","MANDARIN GARDENS SIGLAP ROAD Singapore",15,"Non-landed Properties","3",3250,"1500 to 1600","18-Nov","103.9241261","1.3072883","5 siglap rd, #01-43, singapore 448908"
53580,"WORTHINGTON","WORTHINGTON BUTTERWORTH LANE Singapore",15,"Non-landed Properties","2",2800,"800 to 900","18-Nov","103.8960998","1.3127292","35 butterworth ln, singapore 439443"
53581,"REZI 3TWO","REZI 3TWO LORONG 32 GEYLANG Singapore",14,"Non-landed Properties","1",1950,"400 to 500","18-Nov","103.8867923","1.3121252","48 lor 32 geylang, singapore 398308"
53582,"ASTOR","ASTOR LENGKONG EMPAT Singapore",14,"Non-landed Properties","3",2500,"1100 to 1200","18-Nov","103.91295","1.3288042","51c lengkong empat, singapore 417660"
53583,"LOTUS AT JOO CHIAT","LOTUS AT JOO CHIAT EVERITT ROAD Singapore",15,"Non-landed Properties","3",4890,"1300 to 1400","18-Nov","103.9020208","1.313928","11 everitt rd, singapore 427806"
53584,"ADAM PARK CONDOMINIUM","ADAM PARK CONDOMINIUM ADAM ROAD Singapore",11,"Non-landed Properties","2",3400,"1700 to 1800","18-Nov","103.8135357","1.327809","27-29 adam rd, singapore 289901"
53585,"CENTRA LOFT","CENTRA LOFT LORONG 35 GEYLANG Singapore",14,"Non-landed Properties","1",1700,"400 to 500","18-Nov","103.8884235","1.3148292","3 lor 35 geylang, singapore 387935"
53586,"COTE D'AZUR","COTE D'AZUR MARINE PARADE ROAD Singapore",15,"Non-landed Properties","2",3400,"1100 to 1200","18-Nov","103.9039919","1.3012096","66 marine parade rd, singapore 449301"
53587,"SKY@ELEVEN","SKY@ELEVEN THOMSON LANE Singapore",11,"Non-landed Properties","3",6300,"1800 to 1900","18-Nov","103.84061","1.331265","7 thomson ln, singapore 297727"
53588,"VENTURA VIEW","VENTURA VIEW RAMBUTAN ROAD Singapore",15,"Non-landed Properties","2",3200,"800 to 900","18-Nov","-119.2945199","34.2804923","ventura, ca, usa"
53589,"CUBE 8","CUBE 8 THOMSON ROAD Singapore",11,"Non-landed Properties","1",2500,"500 to 600","18-Nov","103.8413737","1.328105","376 thomson rd, singapore 298130"
53590,"PRESTIGE RESIDENCE","PRESTIGE RESIDENCE LORONG G TELOK KURAU Singapore",15,"Non-landed Properties","3",2500,"900 to 1000","18-Nov","103.910056","1.3168137","52 lor g telok kurau, singapore 426235"
53591,"THE ALCOVE","THE ALCOVE LORONG 27 GEYLANG Singapore",14,"Non-landed Properties","3",3650,"1300 to 1400","18-Nov","103.8839036","1.3146203","10 lor 27 geylang, singapore 388199"
53592,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT SANDY LANE Singapore",15,"Non-landed Properties","na*",2000,"1000 to 1100","18-Nov","103.8930484","1.3118679","sandy ln, singapore"
53593,"SOLEIL @ SINARAN","SOLEIL @ SINARAN SINARAN DRIVE Singapore",11,"Non-landed Properties","na*",2600,"500 to 600","18-Nov","103.8453222","1.3194273","sinaran dr, singapore"
53594,"LE SHANTIER","LE SHANTIER SHAN ROAD Singapore",12,"Non-landed Properties","3",3300,"1600 to 1700","18-Nov","103.8465166","1.3256172","4 shan rd, singapore 328106"
53595,"LE CRESCENDO","LE CRESCENDO PAYA LEBAR ROAD Singapore",14,"Non-landed Properties","2",2550,"900 to 1000","18-Nov","103.888996","1.3306853","233 paya lebar rd, singapore 409044"
53596,"NATURALIS","NATURALIS LORONG M TELOK KURAU Singapore",15,"Non-landed Properties","2",1850,"800 to 900","18-Nov","103.9083629","1.3098402","2 lor m telok kurau, singapore 425279"
53597,"ONE AMBER","ONE AMBER AMBER GARDENS Singapore",15,"Non-landed Properties","2",3000,"900 to 1000","18-Nov","103.8981665","1.3014879","1 amber gardens, singapore 439957"
53598,"AMBER RESIDENCES","AMBER RESIDENCES AMBER ROAD Singapore",15,"Non-landed Properties","3",5300,"1700 to 1800","18-Nov","103.9008993","1.3012188","50 amber rd, singapore 439888"
53599,"KATONG PARK TOWERS","KATONG PARK TOWERS ARTHUR ROAD Singapore",15,"Non-landed Properties","na*",3250,"1600 to 1700","18-Nov","103.8881244","1.2997508","114a arthur rd, singapore 439826"
53600,"ELLIOT AT THE EAST COAST","ELLIOT AT THE EAST COAST ELLIOT ROAD Singapore",15,"Non-landed Properties","1",1850,"500 to 600","18-Nov","103.9306265","1.312025","21-37 elliot rd, singapore 458711"
53601,"MANDARIN GARDENS","MANDARIN GARDENS SIGLAP ROAD Singapore",15,"Non-landed Properties","1",2250,"700 to 800","18-Nov","103.9241261","1.3072883","5 siglap rd, #01-43, singapore 448908"
53602,"EASTERN LAGOON","EASTERN LAGOON UPPER EAST COAST ROAD Singapore",15,"Non-landed Properties","2",2100,"800 to 900","18-Nov","103.9329333","1.3138181","200 upper east coast rd, singapore 455283"
53603,"EUHABITAT","EUHABITAT JALAN EUNOS Singapore",14,"Non-landed Properties","na*",1850,"500 to 600","18-Nov","103.9065485","1.3279129","212 jln. eunos, singapore 419537"
53604,"THE ARTE","THE ARTE JALAN RAJA UDANG Singapore",12,"Non-landed Properties","3",3700,"1500 to 1600","18-Nov","103.8424637","1.3284499","21 jln raja udang, singapore 329215"
53605,"KATONG PARK TOWERS","KATONG PARK TOWERS ARTHUR ROAD Singapore",15,"Non-landed Properties","na*",2500,"1500 to 1600","18-Nov","103.8881244","1.2997508","114a arthur rd, singapore 439826"
53606,"THE SEAFRONT ON MEYER","THE SEAFRONT ON MEYER MEYER ROAD Singapore",15,"Non-landed Properties","4",7800,"2300 to 2400","18-Nov","103.8885032","1.2970829","59a meyer rd, 55,57 59, singapore 437878"
53607,"THE TREVOSE","THE TREVOSE TREVOSE CRESCENT Singapore",11,"Non-landed Properties","4",6100,"1800 to 1900","18-Nov","103.8250558","1.3230701","60 trevose cres, 56, singapore 298090"
53608,"PARK COURT","PARK COURT LORONG 101 CHANGI Singapore",15,"Non-landed Properties","3",2400,"900 to 1000","18-Nov","103.900081","1.315603","9 lor 101 changi, singapore 426641"
53609,"DONG XING COURT","DONG XING COURT TAY LIAN TECK ROAD Singapore",15,"Non-landed Properties","na*",2500,"1200 to 1300","18-Nov","103.9294121","1.3126119","3 tay lian teck rd, singapore 455620"
53610,"THE AMBROSIA","THE AMBROSIA LORONG N TELOK KURAU Singapore",15,"Non-landed Properties","4",3650,"1500 to 1600","18-Nov","103.916572","1.3107728","106 lor n telok kurau, singapore 425261"
53611,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT LORONG 16 GEYLANG Singapore",14,"Non-landed Properties","na*",2100,"1000 to 1100","18-Nov","103.8799103","1.3112478","lorong 16 geylang, singapore"
53612,"TORIEVILLE","TORIEVILLE LORONG 6 GEYLANG Singapore",14,"Non-landed Properties","na*",2500,"900 to 1000","18-Nov","103.8766646","1.3103297","lor 6 geylang, singapore"
53613,"MANDARIN GARDENS","MANDARIN GARDENS SIGLAP ROAD Singapore",15,"Non-landed Properties","1",2050,"700 to 800","18-Nov","103.9241261","1.3072883","5 siglap rd, #01-43, singapore 448908"
53614,"SURREY COURT","SURREY COURT SURREY ROAD Singapore",11,"Non-landed Properties","2",2800,"800 to 900","18-Nov","103.8423077","1.3158414","12 surrey rd, singapore 307750"
53615,"WATERBANK AT DAKOTA","WATERBANK AT DAKOTA DAKOTA CRESCENT Singapore",14,"Non-landed Properties","3",4500,"1100 to 1200","18-Nov","103.8880277","1.3067967","72 dakota cres, singapore 399942"
53616,"EAST SIGNATURE","EAST SIGNATURE ELLIOT WALK Singapore",15,"Non-landed Properties","2",2400,"800 to 900","18-Nov","103.9315855","1.3121439","1a elliot walk, singapore 458656"
53617,"FLAMINGO VALLEY","FLAMINGO VALLEY SIGLAP ROAD Singapore",15,"Non-landed Properties","3",4200,"1300 to 1400","18-Nov","103.9227057","1.3178452","460-480 siglap rd, singapore 455934"
53618,"LOTUS AT JOO CHIAT","LOTUS AT JOO CHIAT EVERITT ROAD Singapore",15,"Non-landed Properties","3",4600,"1100 to 1200","18-Nov","103.9020208","1.313928","11 everitt rd, singapore 427806"
53619,"EIGHT RIVERSUITES","EIGHT RIVERSUITES WHAMPOA EAST Singapore",12,"Non-landed Properties","3",3100,"900 to 1000","18-Nov","103.8643805","1.3211839","4 whampoa e, level 3 club house, singapore 338518"
53620,"ESCADA VIEW","ESCADA VIEW LENGKONG EMPAT Singapore",14,"Non-landed Properties","3",2100,"1300 to 1400","18-Nov","103.9133937","1.3289327","53 lengkong empat, singapore 417657"
53621,"PARC HAVEN","PARC HAVEN LORONG LIMAU Singapore",12,"Non-landed Properties","3",3100,"1200 to 1300","18-Nov","103.8546374","1.324316","14 lor limau, singapore 328741"
53622,"THOMSON 800","THOMSON 800 THOMSON ROAD Singapore",11,"Non-landed Properties","3",3200,"1700 to 1800","18-Nov","103.8370616","1.3406629","800 thomson rd, singapore 298188"
53623,"LA BRISA","LA BRISA LORONG 28 GEYLANG Singapore",14,"Non-landed Properties","1",1800,"400 to 500","18-Nov","103.885447","1.3118269","50 lor 28 geylang, singapore 398453"
53624,"SOLEIL @ SINARAN","SOLEIL @ SINARAN SINARAN DRIVE Singapore",11,"Non-landed Properties","2",4500,"900 to 1000","18-Nov","103.8453222","1.3194273","sinaran dr, singapore"
53625,"MANDALAY TOWERS","MANDALAY TOWERS MANDALAY ROAD Singapore",11,"Non-landed Properties","na*",4700,"2500 to 2600","18-Nov","103.8491617","1.3236971","39 mandalay rd, singapore 308216"
53626,"NOVA 88","NOVA 88 BHAMO ROAD Singapore",12,"Non-landed Properties","1",2400,"600 to 700","18-Nov","103.8496797","1.3248458","8 bhamo rd, singapore 329640"
53627,"WATER PLACE","WATER PLACE TANJONG RHU ROAD Singapore",15,"Non-landed Properties","3",4250,"1500 to 1600","18-Nov","103.8723979","1.2967295","171 tg rhu rd, singapore 436931"
53628,"ONE ST MICHAEL'S","ONE ST MICHAEL'S ST. MICHAEL'S ROAD Singapore",12,"Non-landed Properties","3",3100,"1200 to 1300","18-Nov","103.8651947","1.3246567","1 st michael's rd, 3, singapore 328006"
53629,"WATERBANK AT DAKOTA","WATERBANK AT DAKOTA DAKOTA CRESCENT Singapore",14,"Non-landed Properties","1",2300,"400 to 500","18-Nov","103.8880277","1.3067967","72 dakota cres, singapore 399942"
53630,"SUITES @ AMBER","SUITES @ AMBER AMBER ROAD Singapore",15,"Non-landed Properties","1",2100,"400 to 500","18-Nov","103.900178","1.300254","30 amber rd, singapore 439874"
53631,"VISTA RESIDENCES","VISTA RESIDENCES JALAN DATOH Singapore",12,"Non-landed Properties","1",2500,"600 to 700","18-Nov","103.8432724","1.3284349","26-28 jln datoh, singapore 329425"
53632,"NINETEEN SHELFORD ROAD","NINETEEN SHELFORD ROAD SHELFORD ROAD Singapore",11,"Non-landed Properties","2",2900,"800 to 900","18-Nov","103.8122331","1.3260908","19 shelford rd, singapore 288408"
53633,"FLAMINGO VALLEY","FLAMINGO VALLEY SIGLAP ROAD Singapore",15,"Non-landed Properties","3",3300,">3000","18-Nov","103.9227057","1.3178452","460-480 siglap rd, singapore 455934"
53634,"PAPILLON","PAPILLON JALAN RAMA RAMA Singapore",12,"Non-landed Properties","2",2600,"800 to 900","18-Nov","103.8491918","1.3269521","8 jln rama rama, singapore 329089"
53635,"TORIEVILLE","TORIEVILLE LORONG 6 GEYLANG Singapore",14,"Non-landed Properties","na*",2100,"1000 to 1100","18-Nov","103.8766646","1.3103297","lor 6 geylang, singapore"
53636,"WATERBANK AT DAKOTA","WATERBANK AT DAKOTA DAKOTA CRESCENT Singapore",14,"Non-landed Properties","3",4400,"1100 to 1200","18-Nov","103.8880277","1.3067967","72 dakota cres, singapore 399942"
53637,"EQUATORIAL APARTMENTS","EQUATORIAL APARTMENTS MEYER ROAD Singapore",15,"Non-landed Properties","4",4000,"2400 to 2500","18-Nov","103.8880173","1.2982343","52 meyer road singapore 437875, meyer rd, singapore 437872"
53638,"TIERRA VUE","TIERRA VUE ST. PATRICK'S ROAD Singapore",15,"Non-landed Properties","2",2800,"900 to 1000","18-Nov","103.9138788","1.3074999","42 st patrick's rd, 36, singapore 424215"
53639,"CASSIA EDGE","CASSIA EDGE GUILLEMARD ROAD Singapore",14,"Non-landed Properties","2",1350,"600 to 700","18-Nov","103.8857894","1.3116402","343 guillemard rd, singapore 399764"
53640,"MELOSA","MELOSA LORONG 28 GEYLANG Singapore",14,"Non-landed Properties","2",1850,"500 to 600","18-Nov","103.8855205","1.3125663","28 lor 28 geylang, singapore 398432"
53641,"ADAM PARK CONDOMINIUM","ADAM PARK CONDOMINIUM ADAM ROAD Singapore",11,"Non-landed Properties","2",2800,"1000 to 1100","18-Nov","103.8135357","1.327809","27-29 adam rd, singapore 289901"
53642,"THE WATERINA","THE WATERINA LORONG 40 GEYLANG Singapore",14,"Non-landed Properties","3",3800,"1300 to 1400","18-Nov","103.8906059","1.312923","51 lor 40 geylang, singapore 398075"
53643,"THE SUNNY SPRING","THE SUNNY SPRING LORONG 40 GEYLANG Singapore",14,"Non-landed Properties","3",3000,"1100 to 1200","18-Nov","103.8895007","1.3125611","50 lor 40 geylang, singapore 398074"
53644,"LA FLEUR","LA FLEUR LORONG 26 GEYLANG Singapore",14,"Non-landed Properties","1",1700,"400 to 500","18-Nov","103.884628","1.3124155","8 lor 26 geylang, singapore 398483"
53645,"TROPIKA EAST","TROPIKA EAST FOO KIM LIN ROAD Singapore",14,"Non-landed Properties","2",2150,"700 to 800","18-Nov","103.9069939","1.3288723","3 foo kim lin rd, singapore 419679"
53646,"THE SEA VIEW","THE SEA VIEW AMBER ROAD Singapore",15,"Non-landed Properties","3",5300,"1400 to 1500","18-Nov","103.9013088","1.3015993","41 amber rd, singapore 439948"
53647,"LINCOLN SUITES","LINCOLN SUITES KHIANG GUAN AVENUE Singapore",11,"Non-landed Properties","na*",2550,"400 to 500","18-Nov","103.842927","1.3170783","3 khiang guan ave, singapore 308381"
53648,"WING FONG MANSIONS","WING FONG MANSIONS LORONG 14 GEYLANG Singapore",14,"Non-landed Properties","3",2850,"1200 to 1300","18-Nov","103.8791364","1.3105135","wing fong mansion, 12 lorong 14 geylang (s)398924, singapore 398924"
53649,"THE NCLAVE","THE NCLAVE LORONG N TELOK KURAU Singapore",15,"Non-landed Properties","3",3100,"1200 to 1300","18-Nov","103.915013","1.3105754","81 - 83 lor n telok kurau, singapore 425265"
53650,"18 WOODSVILLE","18 WOODSVILLE WOODSVILLE CLOSE Singapore",13,"Non-landed Properties","1",1950,"400 to 500","18-Nov","103.8681311","1.3296408","18 woodsville cl, singapore 357799"
53651,"EIGHT RIVERSUITES","EIGHT RIVERSUITES WHAMPOA EAST Singapore",12,"Non-landed Properties","2",2600,"800 to 900","18-Nov","103.8643805","1.3211839","4 whampoa e, level 3 club house, singapore 338518"
53652,"NOVA 48","NOVA 48 PROME ROAD Singapore",12,"Non-landed Properties","3",4000,"1100 to 1200","18-Nov","103.8492573","1.3250507","10 prome rd, singapore 328318"
53653,"ATHENA VILLE","ATHENA VILLE LORONG 29 GEYLANG Singapore",14,"Non-landed Properties","3",2600,"1100 to 1200","18-Nov","103.8856631","1.3141795","lor 29 geylang, singapore"
53654,"THE WATERINA","THE WATERINA LORONG 40 GEYLANG Singapore",14,"Non-landed Properties","3",3900,"1300 to 1400","18-Nov","103.8906059","1.312923","51 lor 40 geylang, singapore 398075"
53655,"SKY GREEN","SKY GREEN MACPHERSON ROAD Singapore",13,"Non-landed Properties","1",1900,"400 to 500","18-Nov","103.886324","1.3326039","568 macpherson rd, singapore 368236"
53656,"TROPIKA EAST","TROPIKA EAST FOO KIM LIN ROAD Singapore",14,"Non-landed Properties","1",1900,"400 to 500","18-Nov","103.9069939","1.3288723","3 foo kim lin rd, singapore 419679"
53657,"MARINE BLUE","MARINE BLUE MARINE PARADE ROAD Singapore",15,"Non-landed Properties","1",2400,"600 to 700","18-Nov","103.9054589","1.3033492","marine parade rd, singapore 449271"
53658,"THE ATRIA AT MEYER","THE ATRIA AT MEYER MEYER ROAD Singapore",15,"Non-landed Properties","na*",3700,"1400 to 1500","18-Nov","103.889236","1.296797","the atria at meyer, 61 meyer road (s)437885, singapore 437885"
53659,"NEWTON SUITES","NEWTON SUITES NEWTON ROAD Singapore",11,"Non-landed Properties","2",3700,"700 to 800","18-Nov","103.842058","1.317987","60 newton rd, singapore 307994"
