"V1","V2","V3","V4","V5","V6","V7","V8","V9","lon","lat","address"
1461,"HERITAGE VIEW","HERITAGE VIEW DOVER RISE Singapore",5,"Non-landed Properties","2",3000,"900 to 1000","19-Jul","103.783899","1.3037596","6, 10 dover rise, 8, singapore 138678"
1462,"HERITAGE VIEW","HERITAGE VIEW DOVER RISE Singapore",5,"Non-landed Properties","2",3200,"900 to 1000","19-Jul","103.783899","1.3037596","6, 10 dover rise, 8, singapore 138678"
1463,"THE ANCHORAGE","THE ANCHORAGE ALEXANDRA ROAD Singapore",3,"Non-landed Properties","3",4200,"1400 to 1500","19-Jul","103.804225","1.289831","370j alexandra rd, club house, singapore 159962"
1464,"MOUNT FABER LODGE","MOUNT FABER LODGE MOUNT FABER ROAD Singapore",4,"Non-landed Properties","2",3200,"1200 to 1300","19-Jul","103.8246146","1.2688761","27 mount faber rd, singapore 099200"
1465,"THE PEAK@BALMEG","THE PEAK@BALMEG BALMEG HILL Singapore",5,"Non-landed Properties","2",3500,"900 to 1000","19-Jul","103.7833739","1.283174","6 balmeg hill, the peak@balmeg, singapore 119910"
1466,"ICON","ICON GOPENG STREET Singapore",2,"Non-landed Properties","1",3000,"500 to 600","19-Jul","103.8444743","1.2753422","10 gopeng st, singapore 078878"
1467,"VARSITY PARK CONDOMINIUM","VARSITY PARK CONDOMINIUM WEST COAST ROAD Singapore",5,"Non-landed Properties","3",6300,"2200 to 2300","19-Jul","103.7671539","1.2943717","22-76 west coast rd, singapore 127446"
1468,"THE CLEMENT CANOPY","THE CLEMENT CANOPY CLEMENTI AVENUE 1 Singapore",5,"Non-landed Properties","2",2950,"700 to 800","19-Jul","103.7684933","1.3073069","16 clementi ave 1, singapore 129960"
1469,"ONZE @ TANJONG PAGAR","ONZE @ TANJONG PAGAR KEE SENG STREET Singapore",2,"Non-landed Properties","1",2800,"500 to 600","19-Jul","103.8421186","1.2750074","11 kee seng st, singapore 089218"
1470,"ICON","ICON GOPENG STREET Singapore",2,"Non-landed Properties","1",3150,"500 to 600","19-Jul","103.8444743","1.2753422","10 gopeng st, singapore 078878"
1471,"VILLAGE @ PASIR PANJANG","VILLAGE @ PASIR PANJANG PASIR PANJANG ROAD Singapore",5,"Non-landed Properties","3",3500,"1400 to 1500","19-Jul","103.7703987","1.2912536","463 pasir panjang rd
singapore 118797 pasir panjang rd, singapore 118797"
1472,"VILLAGE @ PASIR PANJANG","VILLAGE @ PASIR PANJANG PASIR PANJANG ROAD Singapore",5,"Non-landed Properties","2",2800,"800 to 900","19-Jul","103.7703987","1.2912536","463 pasir panjang rd
singapore 118797 pasir panjang rd, singapore 118797"
1473,"ICON","ICON GOPENG STREET Singapore",2,"Non-landed Properties","1",3500,"800 to 900","19-Jul","103.8444743","1.2753422","10 gopeng st, singapore 078878"
1474,"THE SAIL @ MARINA BAY","THE SAIL @ MARINA BAY MARINA BOULEVARD Singapore",1,"Non-landed Properties","2",3600,"800 to 900","19-Jul","103.8528642","1.2811005","2 marina blvd, singapore 018987"
1475,"THE TRILINQ","THE TRILINQ JALAN LEMPENG Singapore",5,"Non-landed Properties","1",2200,"500 to 600","19-Jul","103.7620397","1.3181105","28 jln lempeng, singapore 128807"
1476,"QUEENS","QUEENS STIRLING ROAD Singapore",3,"Non-landed Properties","4",5200,"1400 to 1500","19-Jul","103.80624","1.293043","12 stirling rd, singapore 148955"
1477,"MARINA BAY SUITES","MARINA BAY SUITES CENTRAL BOULEVARD Singapore",1,"Non-landed Properties","3",6300,"1600 to 1700","19-Jul","103.8521059","1.2803892","3 central blvd, singapore 018965"
1478,"76 SHENTON","76 SHENTON SHENTON WAY Singapore",2,"Non-landed Properties","2",4650,"900 to 1000","19-Jul","103.8455345","1.273423","76 shenton way, singapore 079119"
1479,"HERITAGE VIEW","HERITAGE VIEW DOVER RISE Singapore",5,"Non-landed Properties","2",3500,"900 to 1000","19-Jul","103.783899","1.3037596","6, 10 dover rise, 8, singapore 138678"
1480,"PARC IMPERIAL","PARC IMPERIAL PASIR PANJANG ROAD Singapore",5,"Non-landed Properties","na*",1950,"400 to 500","19-Jul","103.7838589","1.2814209","253 pasir panjang rd, singapore 118618"
1481,"SPOTTISWOODE SUITES","SPOTTISWOODE SUITES SPOTTISWOODE PARK ROAD Singapore",2,"Non-landed Properties","1",2500,"400 to 500","19-Jul","103.8372833","1.2760041","16 spottiswoode park rd, singapore 088661"
1482,"HUNDRED TREES","HUNDRED TREES WEST COAST DRIVE Singapore",5,"Non-landed Properties","2",2900,"700 to 800","19-Jul","103.7586246","1.3149729","97 w coast dr, singapore 128019"
1483,"PRINCIPAL GARDEN","PRINCIPAL GARDEN PRINCE CHARLES CRESCENT Singapore",3,"Non-landed Properties","1",2900,"400 to 500","19-Jul","103.8221305","1.2926939","97 prince charles cres, singapore"
1484,"REGENT PARK","REGENT PARK JALAN LEMPENG Singapore",5,"Non-landed Properties","2",2450,"900 to 1000","19-Jul","103.761539","1.3172516","22 jln lempeng, singapore 128803"
1485,"BIJOU","BIJOU JALAN MAT JAMBOL Singapore",5,"Non-landed Properties","1",3105,"600 to 700","19-Jul","103.7914212","1.276732","2 jln mat jambol, singapore 119554"
1486,"SEAHILL","SEAHILL WEST COAST CRESCENT Singapore",5,"Non-landed Properties","1",2600,"600 to 700","19-Jul","103.764461","1.298753","119 w coast cres, singapore 126777"
1487,"TIONG BAHRU ESTATE","TIONG BAHRU ESTATE GUAN CHUAN STREET Singapore",3,"Non-landed Properties","na*",3200,"800 to 900","19-Jul","103.8311238","1.283367","78 guan chuan st, no.41 blk, singapore 160078"
1488,"PRINCIPAL GARDEN","PRINCIPAL GARDEN PRINCE CHARLES CRESCENT Singapore",3,"Non-landed Properties","4",7400,"1500 to 1600","19-Jul","103.8221305","1.2926939","97 prince charles cres, singapore"
1489,"76 SHENTON","76 SHENTON SHENTON WAY Singapore",2,"Non-landed Properties","1",3900,"500 to 600","19-Jul","103.8455345","1.273423","76 shenton way, singapore 079119"
1490,"PARC IMPERIAL","PARC IMPERIAL PASIR PANJANG ROAD Singapore",5,"Non-landed Properties","na*",2000,"400 to 500","19-Jul","103.7838589","1.2814209","253 pasir panjang rd, singapore 118618"
1491,"RIVER PLACE","RIVER PLACE HAVELOCK ROAD Singapore",3,"Non-landed Properties","2",4300,"1000 to 1100","19-Jul","103.8405991","1.2893974","60 havelock rd, singapore 169658"
1492,"HUNDRED TREES","HUNDRED TREES WEST COAST DRIVE Singapore",5,"Non-landed Properties","4",4800,"1400 to 1500","19-Jul","103.7586246","1.3149729","97 w coast dr, singapore 128019"
1493,"MARINA ONE RESIDENCES","MARINA ONE RESIDENCES MARINA WAY Singapore",1,"Non-landed Properties","1",3600,"600 to 700","19-Jul","103.8532552","1.2768053","21/23 marina way, singapore 018979"
1494,"TURQUOISE","TURQUOISE COVE DRIVE Singapore",4,"Non-landed Properties","3",7000,"2100 to 2200","19-Jul","103.8366474","1.242975","55 cove dr, singapore 098395"
1495,"MERAPRIME","MERAPRIME JALAN BUKIT HO SWEE Singapore",3,"Non-landed Properties","3",5800,"1100 to 1200","19-Jul","103.8276686","1.2871301","301 jln bukit ho swee, singapore 169568"
1496,"HERITAGE VIEW","HERITAGE VIEW DOVER RISE Singapore",5,"Non-landed Properties","2",3400,"900 to 1000","19-Jul","103.783899","1.3037596","6, 10 dover rise, 8, singapore 138678"
1497,"THE BERTH BY THE COVE","THE BERTH BY THE COVE OCEAN DRIVE Singapore",4,"Non-landed Properties","4",7500,">3000","19-Jul","103.8466605","1.2499202","212 ocean dr, singapore 098624"
1498,"THE SORRENTO","THE SORRENTO WEST COAST ROAD Singapore",5,"Non-landed Properties","3",3800,"1200 to 1300","19-Jul","103.7661814","1.2956598","55 west coast rd, singapore 127365"
1499,"THE PARC CONDOMINIUM","THE PARC CONDOMINIUM WEST COAST WALK Singapore",5,"Non-landed Properties","3",3850,"1400 to 1500","19-Jul","103.7618377","1.3103718","1-15 w coast walk, singapore 127140"
1500,"ALTEZ","ALTEZ ENGGOR STREET Singapore",2,"Non-landed Properties","1",4500,"700 to 800","19-Jul","103.8443152","1.2744288","16 enggor st, singapore 079717"
1501,"COMMONWEALTH TOWERS","COMMONWEALTH TOWERS COMMONWEALTH AVENUE Singapore",3,"Non-landed Properties","1",2500,"400 to 500","19-Jul","103.8059102","1.295722","230 commonwealth ave, singapore 149739"
1502,"PARC IMPERIAL","PARC IMPERIAL PASIR PANJANG ROAD Singapore",5,"Non-landed Properties","na*",1880,"400 to 500","19-Jul","103.7838589","1.2814209","253 pasir panjang rd, singapore 118618"
1503,"ONZE @ TANJONG PAGAR","ONZE @ TANJONG PAGAR KEE SENG STREET Singapore",2,"Non-landed Properties","1",3100,"500 to 600","19-Jul","103.8421186","1.2750074","11 kee seng st, singapore 089218"
1504,"MARINA COLLECTION","MARINA COLLECTION COVE DRIVE Singapore",4,"Non-landed Properties","4",14500,">3000","19-Jul","103.8391369","1.242889","13 cove dr, singapore 098327"
1505,"ASCENTIA SKY","ASCENTIA SKY ALEXANDRA VIEW Singapore",3,"Non-landed Properties","4",7500,"1900 to 2000","19-Jul","103.8170665","1.2908094","1 alexandra view, #b1-01, singapore 158748"
1506,"BLUE HORIZON","BLUE HORIZON WEST COAST CRESCENT Singapore",5,"Non-landed Properties","3",3300,"1200 to 1300","19-Jul","103.7652138","1.2974226","31 w coast cres, singapore 128050"
1507,"THE ANCHORAGE","THE ANCHORAGE ALEXANDRA ROAD Singapore",3,"Non-landed Properties","2",3300,"1200 to 1300","19-Jul","103.804225","1.289831","370j alexandra rd, club house, singapore 159962"
1508,"DOMAIN 21","DOMAIN 21 DELTA ROAD Singapore",3,"Non-landed Properties","2",4400,"900 to 1000","19-Jul","103.8256304","1.2918989","23 delta rd, singapore 169813"
1509,"NON-LANDED HOUSING DEVELOPMENT","NON-LANDED HOUSING DEVELOPMENT PASIR PANJANG ROAD Singapore",5,"Non-landed Properties","3",3500,"1200 to 1300","19-Jul","103.776614","1.288518","339 pasir panjang rd, singapore 118670"
1510,"CARIBBEAN AT KEPPEL BAY","CARIBBEAN AT KEPPEL BAY KEPPEL BAY DRIVE Singapore",4,"Non-landed Properties","4",10500,"2600 to 2700","19-Jul","103.816757","1.267401","caribbean at keppel bay, singapore"
1511,"ALEXIS","ALEXIS ALEXANDRA ROAD Singapore",3,"Non-landed Properties","1",2200,"500 to 600","19-Jul","103.8074006","1.2913174","356 alexandra rd, singapore 159949"
1512,"RIVER PLACE","RIVER PLACE HAVELOCK ROAD Singapore",3,"Non-landed Properties","1",3000,"700 to 800","19-Jul","103.8405991","1.2893974","60 havelock rd, singapore 169658"
1513,"QUEENS","QUEENS STIRLING ROAD Singapore",3,"Non-landed Properties","3",4700,"1100 to 1200","19-Jul","103.80624","1.293043","12 stirling rd, singapore 148955"
1514,"SEASCAPE","SEASCAPE COVE WAY Singapore",4,"Non-landed Properties","3",8500,"2100 to 2200","19-Jul","103.8373614","1.2398622","57 cove way, singapore 098308"
1515,"SEAHILL","SEAHILL WEST COAST CRESCENT Singapore",5,"Non-landed Properties","2",3200,"900 to 1000","19-Jul","103.764461","1.298753","119 w coast cres, singapore 126777"
1516,"CAPE ROYALE","CAPE ROYALE COVE WAY Singapore",4,"Non-landed Properties","4",11500,"2500 to 2600","19-Jul","103.8400218","1.241711","25 cove way, singapore 098209"
1517,"TIONG BAHRU ESTATE","TIONG BAHRU ESTATE ENG HOON STREET Singapore",3,"Non-landed Properties","na*",3000,"900 to 1000","19-Jul","103.8336325","1.28446","56 eng hoon st, #01-70, singapore 160056"
1518,"DOVER PARKVIEW","DOVER PARKVIEW DOVER RISE Singapore",5,"Non-landed Properties","3",4000,"1200 to 1300","19-Jul","103.7847371","1.3057405","38 dover rise, singapore 138684"
1519,"ONE-NORTH RESIDENCES","ONE-NORTH RESIDENCES ONE-NORTH GATEWAY Singapore",5,"Non-landed Properties","3",5100,"1300 to 1400","19-Jul","103.7899973","1.3026122","7-9 one-north gateway, singapore 138642"
1520,"SPOTTISWOODE 18","SPOTTISWOODE 18 SPOTTISWOODE PARK ROAD Singapore",2,"Non-landed Properties","1",2150,"300 to 400","19-Jul","103.8375907","1.2754518","18 spottiswoode park rd, singapore 088642"
1521,"VENTANA","VENTANA PASIR PANJANG HILL Singapore",5,"Non-landed Properties","3",3300,"1300 to 1400","19-Jul","103.7848565","1.2825617","95 pasir panjang hill, singapore 118893"
1522,"THE OCEANFRONT @ SENTOSA COVE","THE OCEANFRONT @ SENTOSA COVE OCEAN DRIVE Singapore",4,"Non-landed Properties","3",6200,"1700 to 1800","19-Jul","103.8426285","1.2441705","281 ocean dr, singapore 098527"
1523,"INTERNATIONAL PLAZA","INTERNATIONAL PLAZA ANSON ROAD Singapore",2,"Non-landed Properties","na*",2300,"700 to 800","19-Jul","103.8458098","1.2756998","10 anson rd, international plaza, singapore 079903"
1524,"BLUE HORIZON","BLUE HORIZON WEST COAST CRESCENT Singapore",5,"Non-landed Properties","3",3500,"1200 to 1300","19-Jul","103.7652138","1.2974226","31 w coast cres, singapore 128050"
1525,"RIVER PLACE","RIVER PLACE HAVELOCK ROAD Singapore",3,"Non-landed Properties","3",4000,"1600 to 1700","19-Jul","103.8405991","1.2893974","60 havelock rd, singapore 169658"
1526,"VILLA DE WEST","VILLA DE WEST PASIR PANJANG ROAD Singapore",5,"Non-landed Properties","2",2500,"1000 to 1100","19-Jul","103.772069","1.290764","385 pasir panjang rd, singapore 118719"
1527,"PRINCIPAL GARDEN","PRINCIPAL GARDEN PRINCE CHARLES CRESCENT Singapore",3,"Non-landed Properties","1",2450,"400 to 500","19-Jul","103.8221305","1.2926939","97 prince charles cres, singapore"
1528,"MENDON SPRING","MENDON SPRING PASIR PANJANG ROAD Singapore",5,"Non-landed Properties","2",3000,"1000 to 1100","19-Jul","103.787467","1.278326","198 pasir panjang rd, singapore 117526"
1529,"REFLECTIONS AT KEPPEL BAY","REFLECTIONS AT KEPPEL BAY KEPPEL BAY VIEW Singapore",4,"Non-landed Properties","3",7500,"1600 to 1700","19-Jul","103.81036","1.2666139","29 keppel bay view, singapore 098417"
1530,"WALLICH RESIDENCE","WALLICH RESIDENCE WALLICH STREET Singapore",2,"Non-landed Properties","2",8400,"800 to 900","19-Jul","103.8462209","1.2769543","3, #01-01 wallich st, singapore 078882"
1531,"INTERNATIONAL PLAZA","INTERNATIONAL PLAZA ANSON ROAD Singapore",2,"Non-landed Properties","na*",4000,"1300 to 1400","19-Jul","103.8458098","1.2756998","10 anson rd, international plaza, singapore 079903"
1532,"ALTEZ","ALTEZ ENGGOR STREET Singapore",2,"Non-landed Properties","2",5100,"1000 to 1100","19-Jul","103.8443152","1.2744288","16 enggor st, singapore 079717"
1533,"DOVER PARKVIEW","DOVER PARKVIEW DOVER RISE Singapore",5,"Non-landed Properties","2",2700,"900 to 1000","19-Jul","103.7847371","1.3057405","38 dover rise, singapore 138684"
1534,"WESTCOVE CONDOMINIUM","WESTCOVE CONDOMINIUM WEST COAST CRESCENT Singapore",5,"Non-landed Properties","3",3000,"1200 to 1300","19-Jul","103.7664931","1.2979413","10 w coast cres, singapore"
1535,"BLUE HORIZON","BLUE HORIZON WEST COAST CRESCENT Singapore",5,"Non-landed Properties","3",3500,"1100 to 1200","19-Jul","103.7652138","1.2974226","31 w coast cres, singapore 128050"
1536,"MARINA ONE RESIDENCES","MARINA ONE RESIDENCES MARINA WAY Singapore",1,"Non-landed Properties","3",8500,"1500 to 1600","19-Jul","103.8532552","1.2768053","21/23 marina way, singapore 018979"
1537,"VILLAGE @ PASIR PANJANG","VILLAGE @ PASIR PANJANG PASIR PANJANG ROAD Singapore",5,"Non-landed Properties","3",3700,"1500 to 1600","19-Jul","103.7703987","1.2912536","463 pasir panjang rd
singapore 118797 pasir panjang rd, singapore 118797"
1538,"ONE SHENTON","ONE SHENTON SHENTON WAY Singapore",1,"Non-landed Properties","1",4100,"800 to 900","19-Jul","103.8506866","1.2794528","singapore"
1539,"BLUE HORIZON","BLUE HORIZON WEST COAST CRESCENT Singapore",5,"Non-landed Properties","3",3300,"1100 to 1200","19-Jul","103.7652138","1.2974226","31 w coast cres, singapore 128050"
1540,"SPOTTISWOODE RESIDENCES","SPOTTISWOODE RESIDENCES SPOTTISWOODE PARK ROAD Singapore",2,"Non-landed Properties","1",2800,"500 to 600","19-Jul","103.836827","1.2754812","48 spottiswoode park rd, singapore 088660"
1541,"ROBINSON SUITES","ROBINSON SUITES ROBINSON ROAD Singapore",1,"Non-landed Properties","1",3200,"500 to 600","19-Jul","103.8498409","1.2810504","50 robinson rd, singapore 068882"
1542,"THE CLIFT","THE CLIFT MCCALLUM STREET Singapore",1,"Non-landed Properties","1",3200,"500 to 600","19-Jul","103.8472601","1.2794777","21 mccallum st, singapore 069047"
1543,"WHITEHAVEN","WHITEHAVEN PASIR PANJANG ROAD Singapore",5,"Non-landed Properties","2",2500,"600 to 700","19-Jul","103.7775638","1.2894759","334 pasir panjang rd, singapore 118659"
1544,"EMERALD GARDEN","EMERALD GARDEN CLUB STREET Singapore",1,"Non-landed Properties","1",3600,"900 to 1000","19-Jul","103.8463193","1.2823975","33 club st, singapore 069415"
1545,"THE CASSANDRA","THE CASSANDRA PASIR PANJANG ROAD Singapore",5,"Non-landed Properties","3",3100,"1300 to 1400","19-Jul","103.7931807","1.2760721","132 pasir panjang rd, singapore 118549"
1546,"REGENT PARK","REGENT PARK JALAN LEMPENG Singapore",5,"Non-landed Properties","2",2300,"900 to 1000","19-Jul","103.761539","1.3172516","22 jln lempeng, singapore 128803"
1547,"VENTANA","VENTANA PASIR PANJANG HILL Singapore",5,"Non-landed Properties","3",3900,"1300 to 1400","19-Jul","103.7848565","1.2825617","95 pasir panjang hill, singapore 118893"
1548,"REFLECTIONS AT KEPPEL BAY","REFLECTIONS AT KEPPEL BAY KEPPEL BAY VIEW Singapore",4,"Non-landed Properties","3",7500,"1800 to 1900","19-Jul","103.81036","1.2666139","29 keppel bay view, singapore 098417"
1549,"HARBOURLIGHTS","HARBOURLIGHTS TELOK BLANGAH ROAD Singapore",4,"Non-landed Properties","3",3600,"1200 to 1300","19-Jul","103.822667","1.2662845","66 telok blangah rd, singapore 098830"
1550,"THE METROPOLITAN CONDOMINIUM","THE METROPOLITAN CONDOMINIUM ALEXANDRA VIEW Singapore",3,"Non-landed Properties","3",5400,"1700 to 1800","19-Jul","103.816244","1.2906664","8 alexandra view, singapore 158747"
1551,"LUMIERE","LUMIERE MISTRI ROAD Singapore",2,"Non-landed Properties","1",3300,"600 to 700","19-Jul","103.8460734","1.2743105","2 mistri rd, singapore 079624"
1552,"CARABELLE","CARABELLE WEST COAST WAY Singapore",5,"Non-landed Properties","2",2700,"900 to 1000","19-Jul","103.756492","1.317557","67 w coast way, singapore 127023"
1553,"THE CLEMENT CANOPY","THE CLEMENT CANOPY CLEMENTI AVENUE 1 Singapore",5,"Non-landed Properties","2",2900,"700 to 800","19-Jul","103.7684933","1.3073069","16 clementi ave 1, singapore 129960"
1554,"DOVER PARKVIEW","DOVER PARKVIEW DOVER RISE Singapore",5,"Non-landed Properties","3",3600,"1600 to 1700","19-Jul","103.7847371","1.3057405","38 dover rise, singapore 138684"
1555,"BLUE HORIZON","BLUE HORIZON WEST COAST CRESCENT Singapore",5,"Non-landed Properties","2",2900,"900 to 1000","19-Jul","103.7652138","1.2974226","31 w coast cres, singapore 128050"
1556,"ONE SHENTON","ONE SHENTON SHENTON WAY Singapore",1,"Non-landed Properties","1",3500,"800 to 900","19-Jul","103.8506866","1.2794528","singapore"
1557,"THE CLEMENT CANOPY","THE CLEMENT CANOPY CLEMENTI AVENUE 1 Singapore",5,"Non-landed Properties","2",2900,"600 to 700","19-Jul","103.7684933","1.3073069","16 clementi ave 1, singapore 129960"
1558,"QUEENS","QUEENS STIRLING ROAD Singapore",3,"Non-landed Properties","4",5800,"1400 to 1500","19-Jul","103.80624","1.293043","12 stirling rd, singapore 148955"
1559,"THE OCEANFRONT @ SENTOSA COVE","THE OCEANFRONT @ SENTOSA COVE OCEAN DRIVE Singapore",4,"Non-landed Properties","4",8500,"2000 to 2100","19-Jul","103.8426285","1.2441705","281 ocean dr, singapore 098527"
1560,"THE VISION","THE VISION WEST COAST CRESCENT Singapore",5,"Non-landed Properties","3",3800,"1300 to 1400","19-Jul","103.7649435","1.2983337","81 w coast cres, singapore 126794"
1561,"TWIN REGENCY","TWIN REGENCY KIM TIAN ROAD Singapore",3,"Non-landed Properties","4",6350,"1700 to 1800","19-Jul","103.8285043","1.2848078","26 kim tian rd, singapore 169277"
1562,"THE PARC CONDOMINIUM","THE PARC CONDOMINIUM WEST COAST WALK Singapore",5,"Non-landed Properties","4",6000,">3000","19-Jul","103.7618377","1.3103718","1-15 w coast walk, singapore 127140"
1563,"ECHELON","ECHELON ALEXANDRA VIEW Singapore",3,"Non-landed Properties","3",4500,"800 to 900","19-Jul","103.8178849","1.2905851","9 alexandra view, singapore"
1564,"ALEXIS","ALEXIS ALEXANDRA ROAD Singapore",3,"Non-landed Properties","1",2650,"800 to 900","19-Jul","103.8074006","1.2913174","356 alexandra rd, singapore 159949"
